original_clause	status	remaining_clauses	seconds
2038	RETAIN_CAP	2329	0.007819
2039	RETAIN_CAP	2329	0.007376
2040	RETAIN_CAP	2329	0.007641
2041	RETAIN_CAP	2329	0.007978
2042	RETAIN_CAP	2329	0.007406
2043	RETAIN_CAP	2329	0.007379
2044	RETAIN_CAP	2329	0.007544
2045	RETAIN_CAP	2329	0.007477
2046	RETAIN_CAP	2329	0.007441
2047	RETAIN_CAP	2329	0.007498
2048	RETAIN_CAP	2329	0.008671
2049	RETAIN_CAP	2329	0.008354
2050	RETAIN_CAP	2329	0.008533
2051	RETAIN_CAP	2329	0.008969
2052	RETAIN_CAP	2329	0.007446
2053	RETAIN_CAP	2329	0.008304
2054	RETAIN_CAP	2329	0.007739
2055	RETAIN_CAP	2329	0.008127
2056	RETAIN_CAP	2329	0.008220
2057	RETAIN_CAP	2329	0.008504
2058	RETAIN_CAP	2329	0.010144
2059	RETAIN_CAP	2329	0.010359
2060	RETAIN_CAP	2329	0.009102
2061	RETAIN_CAP	2329	0.007575
2062	RETAIN_CAP	2329	0.008283
2063	RETAIN_CAP	2329	0.008926
2064	RETAIN_CAP	2329	0.007578
2065	RETAIN_CAP	2329	0.007533
2066	RETAIN_CAP	2329	0.007371
2067	RETAIN_CAP	2329	0.007571
2068	RETAIN_CAP	2329	0.007495
2069	RETAIN_CAP	2329	0.007389
2070	RETAIN_CAP	2329	0.007604
2071	RETAIN_CAP	2329	0.007598
2072	RETAIN_CAP	2329	0.007647
2073	RETAIN_CAP	2329	0.007594
2074	RETAIN_CAP	2329	0.007554
2075	RETAIN_CAP	2329	0.007603
2076	RETAIN_CAP	2329	0.007737
2077	RETAIN_CAP	2329	0.007817
2078	RETAIN_CAP	2329	0.007547
2079	RETAIN_CAP	2329	0.007420
2080	RETAIN_CAP	2329	0.007722
2081	RETAIN_CAP	2329	0.008846
2082	RETAIN_CAP	2329	0.008100
2083	RETAIN_CAP	2329	0.007736
2084	RETAIN_CAP	2329	0.008445
2085	RETAIN_CAP	2329	0.009387
2086	RETAIN_CAP	2329	0.011399
2087	RETAIN_CAP	2329	0.011535
2088	RETAIN_CAP	2329	0.010754
2089	RETAIN_CAP	2329	0.008737
2090	RETAIN_CAP	2329	0.007709
2091	RETAIN_CAP	2329	0.008144
2092	RETAIN_CAP	2329	0.008204
2093	RETAIN_CAP	2329	0.008497
2094	RETAIN_CAP	2329	0.007618
2095	RETAIN_CAP	2329	0.007794
2096	RETAIN_CAP	2329	0.009049
2097	RETAIN_CAP	2329	0.008296
2098	RETAIN_CAP	2329	0.007563
2099	RETAIN_CAP	2329	0.007589
2100	RETAIN_CAP	2329	0.007409
2101	RETAIN_CAP	2329	0.007471
2102	RETAIN_CAP	2329	0.007417
2103	RETAIN_CAP	2329	0.007984
2104	RETAIN_CAP	2329	0.007476
2105	RETAIN_CAP	2329	0.007563
2106	RETAIN_CAP	2329	0.007457
2107	RETAIN_CAP	2329	0.007823
2108	RETAIN_CAP	2329	0.007489
2109	RETAIN_CAP	2329	0.007705
2110	RETAIN_CAP	2329	0.007720
2111	RETAIN_CAP	2329	0.007705
2112	RETAIN_CAP	2329	0.007834
2113	RETAIN_CAP	2329	0.007633
2114	RETAIN_CAP	2329	0.007719
2115	RETAIN_CAP	2329	0.007400
2116	RETAIN_CAP	2329	0.007294
2117	RETAIN_CAP	2329	0.008770
2118	RETAIN_CAP	2329	0.007761
2119	RETAIN_CAP	2329	0.007816
2120	RETAIN_CAP	2329	0.007756
2121	RETAIN_CAP	2329	0.007725
2122	RETAIN_CAP	2329	0.007657
2123	RETAIN_CAP	2329	0.007823
2124	RETAIN_CAP	2329	0.007483
2125	RETAIN_CAP	2329	0.007498
2126	RETAIN_CAP	2329	0.007443
2127	RETAIN_CAP	2329	0.007438
2128	RETAIN_CAP	2329	0.007661
2129	RETAIN_CAP	2329	0.007536
2130	RETAIN_CAP	2329	0.007569
2131	RETAIN_CAP	2329	0.007591
2132	RETAIN_CAP	2329	0.007631
2133	RETAIN_CAP	2329	0.007658
2134	RETAIN_CAP	2329	0.007531
2135	RETAIN_CAP	2329	0.007713
2136	RETAIN_CAP	2329	0.007619
2137	RETAIN_CAP	2329	0.007732
2138	RETAIN_CAP	2329	0.007393
2139	RETAIN_CAP	2329	0.007594
2140	RETAIN_CAP	2329	0.007515
2141	RETAIN_CAP	2329	0.007690
2142	RETAIN_CAP	2329	0.007491
2143	RETAIN_CAP	2329	0.007794
2144	RETAIN_CAP	2329	0.007743
2145	RETAIN_CAP	2329	0.007558
2146	RETAIN_CAP	2329	0.008049
2147	RETAIN_CAP	2329	0.007687
2148	RETAIN_CAP	2329	0.007932
2149	RETAIN_CAP	2329	0.007799
2150	RETAIN_CAP	2329	0.007731
2151	RETAIN_CAP	2329	0.007846
2152	RETAIN_CAP	2329	0.007673
2153	RETAIN_CAP	2329	0.007446
2154	RETAIN_CAP	2329	0.007526
2155	RETAIN_CAP	2329	0.007384
2156	RETAIN_CAP	2329	0.007416
2157	RETAIN_CAP	2329	0.007326
2158	RETAIN_CAP	2329	0.007485
2159	RETAIN_CAP	2329	0.007513
2160	RETAIN_CAP	2329	0.007356
2161	RETAIN_CAP	2329	0.007738
2162	RETAIN_CAP	2329	0.008114
2163	RETAIN_CAP	2329	0.007938
2164	RETAIN_CAP	2329	0.008086
2165	RETAIN_CAP	2329	0.008017
2166	RETAIN_CAP	2329	0.007950
2167	RETAIN_CAP	2329	0.008814
2168	RETAIN_CAP	2329	0.008217
2169	RETAIN_CAP	2329	0.008399
2170	RETAIN_CAP	2329	0.007994
2171	RETAIN_CAP	2329	0.007881
2172	RETAIN_CAP	2329	0.007978
2173	RETAIN_CAP	2329	0.007434
2174	RETAIN_CAP	2329	0.007783
2175	RETAIN_CAP	2329	0.009262
2176	RETAIN_CAP	2329	0.008309
2177	RETAIN_CAP	2329	0.007771
2178	RETAIN_CAP	2329	0.007416
2179	RETAIN_CAP	2329	0.007517
2180	RETAIN_CAP	2329	0.007660
2181	RETAIN_CAP	2329	0.007767
2182	RETAIN_CAP	2329	0.007622
2183	RETAIN_CAP	2329	0.007318
2184	RETAIN_CAP	2329	0.007432
2185	RETAIN_CAP	2329	0.007356
2186	RETAIN_CAP	2329	0.007473
2187	RETAIN_CAP	2329	0.007801
2188	RETAIN_CAP	2329	0.008140
2189	RETAIN_CAP	2329	0.007607
2190	RETAIN_CAP	2329	0.007900
2191	RETAIN_CAP	2329	0.007766
2192	RETAIN_CAP	2329	0.007656
2193	RETAIN_CAP	2329	0.007621
2194	RETAIN_CAP	2329	0.007605
2195	RETAIN_CAP	2329	0.007956
2196	RETAIN_CAP	2329	0.007684
2197	RETAIN_CAP	2329	0.007804
2198	RETAIN_CAP	2329	0.007656
2199	RETAIN_CAP	2329	0.007738
2200	RETAIN_CAP	2329	0.007955
2201	RETAIN_CAP	2329	0.008636
2202	RETAIN_CAP	2329	0.007758
2203	RETAIN_CAP	2329	0.007897
2204	RETAIN_CAP	2329	0.007955
2205	RETAIN_CAP	2329	0.008002
2206	RETAIN_CAP	2329	0.008147
2207	RETAIN_CAP	2329	0.008081
2208	RETAIN_CAP	2329	0.007939
2209	RETAIN_CAP	2329	0.007932
2210	RETAIN_CAP	2329	0.007889
2211	RETAIN_CAP	2329	0.007753
2212	RETAIN_CAP	2329	0.008103
2213	RETAIN_CAP	2329	0.009284
2214	RETAIN_CAP	2329	0.007934
2215	RETAIN_CAP	2329	0.007826
2216	RETAIN_CAP	2329	0.007642
2217	RETAIN_CAP	2329	0.007867
2218	RETAIN_CAP	2329	0.007897
2219	RETAIN_CAP	2329	0.007729
2220	RETAIN_CAP	2329	0.007541
2221	RETAIN_CAP	2329	0.007489
2222	RETAIN_CAP	2329	0.008184
2223	RETAIN_CAP	2329	0.009402
2224	RETAIN_CAP	2329	0.008593
2225	RETAIN_CAP	2329	0.009061
2226	RETAIN_CAP	2329	0.009840
2227	RETAIN_CAP	2329	0.008702
2228	RETAIN_CAP	2329	0.008988
2229	RETAIN_CAP	2329	0.007816
2230	RETAIN_CAP	2329	0.009237
2231	RETAIN_CAP	2329	0.007590
2232	RETAIN_CAP	2329	0.008016
2233	RETAIN_CAP	2329	0.008064
2234	RETAIN_CAP	2329	0.009091
2235	RETAIN_CAP	2329	0.007787
2236	RETAIN_CAP	2329	0.008030
2237	RETAIN_CAP	2329	0.010192
2238	RETAIN_CAP	2329	0.009969
2239	RETAIN_CAP	2329	0.007639
2240	RETAIN_CAP	2329	0.009266
2241	RETAIN_CAP	2329	0.008363
2242	RETAIN_CAP	2329	0.008364
2243	RETAIN_CAP	2329	0.008017
2244	RETAIN_CAP	2329	0.007718
2245	RETAIN_CAP	2329	0.007754
2246	RETAIN_CAP	2329	0.007786
2247	RETAIN_CAP	2329	0.007510
2248	RETAIN_CAP	2329	0.007490
2249	RETAIN_CAP	2329	0.007809
2250	RETAIN_CAP	2329	0.007692
2251	RETAIN_CAP	2329	0.007475
2252	RETAIN_CAP	2329	0.007471
2253	RETAIN_CAP	2329	0.007660
2254	RETAIN_CAP	2329	0.007652
2255	RETAIN_CAP	2329	0.007828
2256	RETAIN_CAP	2329	0.007536
2257	RETAIN_CAP	2329	0.007557
2258	RETAIN_CAP	2329	0.007732
2259	RETAIN_CAP	2329	0.007724
2260	RETAIN_CAP	2329	0.007598
2261	RETAIN_CAP	2329	0.007503
2262	RETAIN_CAP	2329	0.007755
2263	RETAIN_CAP	2329	0.007601
2264	RETAIN_CAP	2329	0.007740
2265	RETAIN_CAP	2329	0.008172
2266	RETAIN_CAP	2329	0.007646
2267	RETAIN_CAP	2329	0.007461
2268	RETAIN_CAP	2329	0.008054
2269	RETAIN_CAP	2329	0.008188
2270	RETAIN_CAP	2329	0.007913
2271	RETAIN_CAP	2329	0.007826
2272	RETAIN_CAP	2329	0.008177
2273	RETAIN_CAP	2329	0.008185
2274	RETAIN_CAP	2329	0.009324
2275	RETAIN_CAP	2329	0.009363
2276	RETAIN_CAP	2329	0.008916
2277	RETAIN_CAP	2329	0.008463
2278	RETAIN_CAP	2329	0.008583
2279	RETAIN_CAP	2329	0.008620
2280	RETAIN_CAP	2329	0.009599
2281	RETAIN_CAP	2329	0.009622
2282	RETAIN_CAP	2329	0.007475
2283	RETAIN_CAP	2329	0.007682
2284	RETAIN_CAP	2329	0.007502
2285	RETAIN_CAP	2329	0.007567
2286	RETAIN_CAP	2329	0.007675
2287	RETAIN_CAP	2329	0.007776
2288	RETAIN_CAP	2329	0.007491
2289	RETAIN_CAP	2329	0.007619
2290	RETAIN_CAP	2329	0.007432
2291	RETAIN_CAP	2329	0.007820
2292	RETAIN_CAP	2329	0.008907
2293	RETAIN_CAP	2329	0.008121
2294	RETAIN_CAP	2329	0.009040
2295	RETAIN_CAP	2329	0.009907
2296	RETAIN_CAP	2329	0.009080
2297	RETAIN_CAP	2329	0.010832
2298	RETAIN_CAP	2329	0.013140
2299	RETAIN_CAP	2329	0.008375
2300	RETAIN_CAP	2329	0.009538
2301	RETAIN_CAP	2329	0.008483
2302	RETAIN_CAP	2329	0.008154
2303	RETAIN_CAP	2329	0.008013
2304	RETAIN_CAP	2329	0.007917
2305	RETAIN_CAP	2329	0.007906
2306	RETAIN_CAP	2329	0.008021
2307	RETAIN_CAP	2329	0.007853
2308	RETAIN_CAP	2329	0.008012
2309	RETAIN_CAP	2329	0.008007
2310	RETAIN_CAP	2329	0.008522
2311	RETAIN_CAP	2329	0.007794
2312	RETAIN_CAP	2329	0.008037
2313	RETAIN_CAP	2329	0.007997
2314	RETAIN_CAP	2329	0.009005
2315	RETAIN_CAP	2329	0.008123
2316	RETAIN_CAP	2329	0.007849
2317	RETAIN_CAP	2329	0.007413
2318	RETAIN_CAP	2329	0.007438
2319	RETAIN_CAP	2329	0.008715
2320	RETAIN_CAP	2329	0.007650
2321	RETAIN_CAP	2329	0.007401
2322	RETAIN_CAP	2329	0.007468
2323	RETAIN_CAP	2329	0.007562
2324	RETAIN_CAP	2329	0.008936
2325	RETAIN_CAP	2329	0.007684
2326	RETAIN_CAP	2329	0.007493
2327	RETAIN_CAP	2329	0.007887
2328	RETAIN_CAP	2329	0.007927
