x	y	r	h	numerator	denominator
0	3	15	10	-614500	27
0	3	15	11	69550	9
0	3	15	12	34070	27
0	3	15	13	-23780	81
0	3	16	5	770770	9
0	3	16	6	-4754750	9
0	3	16	7	868725	1
0	3	16	8	-9313240	27
0	3	16	9	-1849750	9
0	3	16	10	106980	1
0	3	16	11	796000	27
0	3	16	12	-72700	9
0	3	16	13	-22930	27
0	3	16	14	17660	81
0	3	17	6	-3853850	27
0	3	17	7	679250	1
0	3	17	8	-853270	1
0	3	17	9	13422920	81
0	3	17	10	203350	1
0	3	17	11	-205300	3
0	3	17	12	-573625	27
0	3	17	13	39260	9
0	3	17	14	8750	27
0	3	17	15	-4100	81
0	3	18	7	550550	3
0	3	18	8	-679250	1
0	3	18	9	1948870	3
0	3	18	10	-631160	27
0	3	18	11	-403130	3
0	3	18	12	787630	27
0	3	18	13	753625	81
0	3	18	14	-11500	9
0	3	18	15	-470	9
0	3	19	8	-550550	3
0	3	19	9	4754750	9
0	3	19	10	-380490	1
0	3	19	11	-846400	27
0	3	19	12	543760	9
0	3	19	13	-219470	27
0	3	19	14	-190375	81
0	3	19	15	160	1
0	3	20	9	3853850	27
0	3	20	10	-950950	3
0	3	20	11	168550	1
0	3	20	12	735800	27
0	3	20	13	-160300	9
0	3	20	14	37150	27
0	3	20	15	21625	81
0	3	21	10	-770770	9
0	3	21	11	432250	3
0	3	21	12	-492725	9
0	3	21	13	-884240	81
0	3	21	14	9310	3
0	3	21	15	-1010	9
0	3	22	11	350350	9
0	3	22	12	-432250	9
0	3	22	13	12335	1
0	3	22	14	190040	81
0	3	22	15	-2170	9
0	3	23	12	-350350	27
0	3	23	13	33250	3
0	3	23	14	-5185	3
0	3	23	15	-17720	81
0	3	24	13	26950	9
0	3	24	14	-4750	3
0	3	24	15	1025	9
0	3	25	14	-3850	9
0	3	25	15	950	9
0	3	26	15	770	27
0	4	2	0	10	81
0	4	3	1	-50	27
0	4	4	0	40	9
0	4	4	2	350	27
0	4	5	0	175	81
0	4	5	1	-200	3
0	4	5	3	-1430	27
0	4	6	0	170	3
0	4	6	1	-875	27
0	4	6	2	1400	3
0	4	6	3	40	27
0	4	6	4	11300	81
0	4	7	0	2350	27
0	4	7	1	-850	1
0	4	7	2	6125	27
0	4	7	3	-50680	27
0	4	7	4	-260	27
0	4	7	5	-18860	81
0	4	8	0	23110	81
0	4	8	1	-11750	9
0	4	8	2	5950	1
0	4	8	3	-21175	27
0	4	8	4	127415	27
0	4	8	5	1300	27
0	4	8	6	18320	81
0	4	9	0	1280	3
0	4	9	1	-115550	27
0	4	9	2	82250	9
0	4	9	3	-24650	1
0	4	9	4	104300	81
0	4	9	5	-21175	3
0	4	9	6	-380	3
0	4	9	7	-700	9
0	4	10	0	9010	27
0	4	10	1	-6400	1
0	4	10	2	808850	27
0	4	10	3	-1023190	27
0	4	10	4	591940	9
0	4	10	5	32200	81
0	4	10	6	3975	1
0	4	10	7	1520	9
0	4	10	8	-60	1
0	4	11	0	1775	27
0	4	11	1	-45050	9
0	4	11	2	44800	1
0	4	11	3	-3474290	27
0	4	11	4	2711680	27
0	4	11	5	-1032580	9
0	4	11	6	-580300	81
0	4	11	7	18575	3
0	4	11	8	-445	3
0	4	11	9	-2680	81
0	4	12	1	-8875	9
0	4	12	2	315350	9
0	4	12	3	-5237680	27
0	4	12	4	30497720	81
0	4	12	5	-170140	1
0	4	12	6	119340	1
0	4	12	7	440300	27
0	4	12	8	-135185	9
0	4	12	9	205	1
0	4	12	10	820	3
0	4	13	0	-455	27
0	4	13	2	62125	9
0	4	13	3	-4101200	27
0	4	13	4	15679910	27
0	4	13	5	-63936200	81
0	4	13	6	4296970	27
0	4	13	7	-273530	9
0	4	13	8	-408800	27
0	4	13	9	107095	9
0	4	13	10	-3635	9
0	4	13	11	-2620	9
0	4	14	1	2275	9
0	4	14	3	-807625	27
0	4	14	4	4106150	9
0	4	14	5	-34359490	27
0	4	14	6	98363300	81
0	4	14	7	88490	9
0	4	14	8	-1122170	9
0	4	14	9	-431200	81
0	4	14	10	9655	9
0	4	14	11	5465	9
0	4	14	12	310	9
0	4	15	2	-15925	9
0	4	15	4	807625	9
0	4	15	5	-9055310	9
0	4	15	6	18971150	9
0	4	15	7	-37212200	27
0	4	15	8	-846250	3
0	4	15	9	2176510	9
0	4	15	10	860300	27
0	4	15	11	-101825	9
0	4	15	12	-17035	27
0	4	15	13	11890	81
0	4	16	3	207025	27
0	4	16	5	-1776775	9
0	4	16	6	45458050	27
0	4	16	7	-24181850	9
0	4	16	8	30684530	27
0	4	16	9	12931310	27
0	4	16	10	-2203370	9
0	4	16	11	-1114400	27
0	4	16	12	316000	27
0	4	16	13	11465	27
0	4	16	14	-8830	81
0	4	17	4	-207025	9
0	4	17	6	8883875	27
0	4	17	7	-6532900	3
0	4	17	8	23912020	9
0	4	17	9	-52315690	81
0	4	17	10	-473410	1
0	4	17	11	1451290	9
0	4	17	12	803075	27
0	4	17	13	-170690	27
0	4	17	14	-4375	27
0	4	17	15	2050	81
0	4	18	5	455455	9
0	4	18	7	-1269125	3
0	4	18	8	6587350	3
0	4	18	9	-18342940	9
0	4	18	10	5718490	27
0	4	18	11	2826010	9
0	4	18	12	-645320	9
0	4	18	13	-1055075	81
0	4	18	14	16750	9
0	4	18	15	235	9
0	4	19	6	-2277275	27
0	4	19	8	1269125	3
0	4	19	9	-46619650	27
0	4	19	10	10827740	9
0	4	19	11	3950	27
0	4	19	12	-3841220	27
0	4	19	13	21080	1
0	4	19	14	266525	81
0	4	19	15	-2120	9
0	4	20	7	325325	3
0	4	20	9	-8883875	27
0	4	20	10	9454610	9
0	4	20	11	-4831300	9
0	4	20	12	-115100	3
0	4	20	13	1146440	27
0	4	20	14	-34000	9
0	4	20	15	-30275	81
0	4	21	8	-325325	3
0	4	21	10	1776775	9
0	4	21	11	-4371800	9
0	4	21	12	4733950	27
0	4	21	13	1564780	81
0	4	21	14	-22610	3
0	4	21	15	2890	9
0	4	22	9	2277275	27
0	4	22	11	-807625	9
0	4	22	12	4462550	27
0	4	22	13	-1069130	27
0	4	22	14	-366280	81
0	4	22	15	16250	27
0	4	23	10	-455455	9
0	4	23	12	807625	27
0	4	23	13	-351650	9
0	4	23	14	149410	27
0	4	23	15	35620	81
0	4	24	11	207025	9
0	4	24	13	-62125	9
0	4	24	14	51650	9
0	4	24	15	-3250	9
0	4	25	12	-207025	27
0	4	25	14	8875	9
0	4	25	15	-10660	27
0	4	26	13	15925	9
0	4	26	15	-1775	27
0	4	27	14	-2275	9
0	4	28	15	455	27
0	5	4	0	-10	3
0	5	5	0	-5	3
0	5	5	1	50	1
0	5	6	0	-80	1
0	5	6	1	25	1
0	5	6	2	-350	1
0	5	7	0	-1150	9
0	5	7	1	1200	1
0	5	7	2	-175	1
0	5	7	3	12670	9
0	5	8	0	-572	1
0	5	8	1	5750	3
0	5	8	2	-8400	1
0	5	8	3	605	1
0	5	8	4	-31850	9
0	5	9	0	-910	1
0	5	9	1	8580	1
0	5	9	2	-40250	3
0	5	9	3	313480	9
0	5	9	4	-2980	3
0	5	9	5	15890	3
0	5	10	0	-6520	9
0	5	10	1	13650	1
0	5	10	2	-60060	1
0	5	10	3	500710	9
0	5	10	4	-836870	9
0	5	10	5	-920	3
0	5	10	6	-2990	1
0	5	11	0	-35	1
0	5	11	1	32600	3
0	5	11	2	-95550	1
0	5	11	3	775720	3
0	5	11	4	-1325920	9
0	5	11	5	1457830	9
0	5	11	6	16580	3
0	5	11	7	-13990	3
0	5	12	1	525	1
0	5	12	2	-228200	3
0	5	12	3	3726170	9
0	5	12	4	-2284700	3
0	5	12	5	248660	1
0	5	12	6	-501730	3
0	5	12	7	-12580	1
0	5	12	8	11340	1
0	5	13	0	1001	9
0	5	13	2	-3675	1
0	5	13	3	2969240	9
0	5	13	4	-11175325	9
0	5	13	5	4851968	3
0	5	13	6	-2059450	9
0	5	13	7	114650	3
0	5	13	8	11680	1
0	5	13	9	-26800	3
0	5	14	1	-5005	3
0	5	14	3	15925	1
0	5	14	4	-2977160	3
0	5	14	5	24568775	9
0	5	14	6	-7633780	3
0	5	14	7	-81050	3
0	5	14	8	561260	3
0	5	14	9	12320	3
0	5	14	10	-3140	3
0	5	15	2	35035	3
0	5	15	4	-47775	1
0	5	15	5	6584600	3
0	5	15	6	-13630925	3
0	5	15	7	2998820	1
0	5	15	8	436570	1
0	5	15	9	-1082060	3
0	5	15	10	-24580	1
0	5	15	11	8940	1
0	5	16	3	-455455	9
0	5	16	5	105105	1
0	5	16	6	-33213400	9
0	5	16	7	17484775	3
0	5	16	8	-2639780	1
0	5	16	9	-6589310	9
0	5	16	10	1110940	3
0	5	16	11	31840	1
0	5	16	12	-82780	9
0	5	17	4	455455	3
0	5	17	6	-175175	1
0	5	17	7	4807000	1
0	5	17	8	-17420480	3
0	5	17	9	1701700	1
0	5	17	10	723030	1
0	5	17	11	-750020	3
0	5	17	12	-22945	1
0	5	17	13	44720	9
0	5	18	5	-1002001	3
0	5	18	7	225225	1
0	5	18	8	-4894120	1
0	5	18	9	13475000	3
0	5	18	10	-763796	1
0	5	18	11	-1443850	3
0	5	18	12	1034450	9
0	5	18	13	30145	3
0	5	18	14	-4400	3
0	5	19	6	5010005	9
0	5	19	8	-225225	1
0	5	19	9	35071960	9
