x	y	r	h	numerator	denominator
1	4	0	0	24845	4608
1	4	0	1	-24845	1536
1	4	0	2	24845	1536
1	4	1	0	3695	6912
1	4	1	1	-3695	1536
1	4	1	2	3695	1536
1	4	2	0	-325	2304
1	4	2	1	325	384
1	4	2	2	-1625	768
1	4	2	3	325	128
1	4	2	4	-325	256
1	5	0	0	-1039535	41472
1	5	0	1	1039535	13824
1	5	0	2	-1039535	13824
1	5	1	0	-117755	41472
1	5	1	1	117755	9216
1	5	1	2	-117755	9216
1	5	2	0	355	6912
1	5	2	1	-355	1152
1	5	2	2	1775	2304
1	5	2	3	-355	384
1	5	2	4	355	768
1	5	3	0	-455	5184
1	5	3	1	2275	3456
1	5	3	2	-3185	1728
1	5	3	3	455	192
1	5	3	4	-455	384
1	6	0	0	3008495	41472
1	6	0	1	-3008495	13824
1	6	0	2	3008495	13824
1	6	1	0	574495	62208
1	6	1	1	-574495	13824
1	6	1	2	574495	13824
1	6	2	0	3295	6912
1	6	2	1	-3295	1152
1	6	2	2	16475	2304
1	6	2	3	-3295	384
1	6	2	4	3295	768
1	6	3	0	115	2592
1	6	3	1	-575	1728
1	6	3	2	805	864
1	6	3	3	-115	96
1	6	3	4	115	192
1	6	4	0	-605	972
1	6	4	1	605	108
1	6	4	2	-151355	6912
1	6	4	3	18185	384
1	6	4	4	-46535	768
1	6	4	5	2835	64
1	6	4	6	-945	64
1	7	0	0	-17654245	124416
1	7	0	1	17654245	41472
1	7	0	2	-17654245	41472
1	7	1	0	-14843105	746496
1	7	1	1	14843105	165888
1	7	1	2	-14843105	165888
1	7	2	0	65485	20736
1	7	2	1	-65485	3456
1	7	2	2	327425	6912
1	7	2	3	-65485	1152
1	7	2	4	65485	2304
1	7	3	0	55675	31104
1	7	3	1	-278375	20736
1	7	3	2	389725	10368
1	7	3	3	-55675	1152
1	7	3	4	55675	2304
1	7	4	0	18185	5832
1	7	4	1	-18185	648
1	7	4	2	2274775	20736
1	7	4	3	-273325	1152
1	7	4	4	699475	2304
1	7	4	5	-14205	64
1	7	4	6	4735	64
1	7	5	0	-565	3456
1	7	5	1	3955	2304
1	7	5	2	-17515	2304
1	7	5	3	14125	768
1	7	5	4	-19775	768
1	7	5	5	5085	256
1	7	5	6	-1695	256
1	8	0	0	12070435	62208
1	8	0	1	-12070435	20736
1	8	0	2	12070435	20736
1	8	1	0	2748725	93312
1	8	1	1	-2748725	20736
1	8	1	2	2748725	20736
1	8	2	0	-625775	31104
1	8	2	1	625775	5184
1	8	2	2	-3128875	10368
1	8	2	3	625775	1728
1	8	2	4	-625775	3456
1	8	3	0	-32945	3888
1	8	3	1	164725	2592
1	8	3	2	-230615	1296
1	8	3	3	32945	144
1	8	3	4	-32945	288
1	8	4	0	-130565	11664
1	8	4	1	130565	1296
1	8	4	2	-516575	1296
1	8	4	3	126775	144
1	8	4	4	-165875	144
1	8	4	5	13665	16
