x	y	z	v	lambda	numerator	denominator
0	0	18	3	3	-141021827820	1
0	0	18	3	4	1133948521260	1
0	0	18	3	5	175230367875	1
0	0	18	3	6	-5358696750	1
0	0	18	4	0	4121721045	1
0	0	18	4	1	-45489151665	1
0	0	18	4	2	192783787560	1
0	0	18	4	3	-1177010102925	1
0	0	18	4	4	2554488969255	1
0	0	18	4	5	-77333522850	1
0	0	18	4	6	146146275	1
0	0	18	5	0	2847320910	1
0	0	18	5	1	-67024256355	1
0	0	18	5	2	541873022805	1
0	0	18	5	3	-2039737381785	1
0	0	18	5	4	-403354861650	1
0	0	18	5	5	1562436540	1
0	0	18	6	0	6587309610	1
0	0	18	6	1	-108580350960	1
0	0	18	6	2	667631908845	1
0	0	18	6	3	242816967540	1
0	0	18	6	4	4168977498	1
0	0	18	7	0	10227614850	1
0	0	18	7	1	-99783460575	1
0	0	18	7	2	-57791649960	1
0	0	18	7	3	-907583130	1
0	0	18	8	0	8733642345	1
0	0	18	8	1	6113933460	1
0	0	18	8	2	-53144100	1
0	0	18	9	0	571102245	1
0	0	18	9	1	56687040	1
0	0	18	10	0	25686315	1
0	0	19	0	0	-11280	1
0	0	19	0	1	61477620	1
0	0	19	0	2	1062718665	1
0	0	19	0	3	1653156720	1
0	0	19	0	4	-22718123946	1
0	0	19	0	5	-2841408720	1
0	0	19	0	6	-21771585	1
0	0	19	1	0	4288320	1
0	0	19	1	1	-1444442220	1
0	0	19	1	2	2092871880	1
0	0	19	1	3	95262844500	1
0	0	19	1	4	-246496207536	1
0	0	19	1	5	-27958928760	1
0	0	19	1	6	135681480	1
0	0	19	2	0	-257555880	1
0	0	19	2	1	-3270260790	1
0	0	19	2	2	-72845748900	1
0	0	19	2	3	552719902500	1
0	0	19	2	4	-983099459970	1
0	0	19	2	5	-82234983510	1
0	0	19	2	6	3926463255	1
0	0	19	3	0	3161253240	1
0	0	19	3	1	19298003760	1
0	0	19	3	2	-319372551000	1
0	0	19	3	3	1401745534020	1
0	0	19	3	4	-2111443174080	1
0	0	19	3	5	-32693463000	1
0	0	19	3	6	10977209100	1
0	0	19	4	0	-4301494875	1
0	0	19	4	1	64302629625	1
0	0	19	4	2	-644127355980	1
0	0	19	4	3	2120345051400	1
0	0	19	4	4	-1846342721385	1
0	0	19	4	5	172718325000	1
0	0	19	4	6	-1412747325	1
0	0	19	5	0	-6710085360	1
0	0	19	5	1	113194242990	1
0	0	19	5	2	-799267056120	1
0	0	19	5	3	1427145242670	1
0	0	19	5	4	1055133668952	1
0	0	19	5	5	-14929949160	1
0	0	19	6	0	-9211680450	1
0	0	19	6	1	123188636160	1
0	0	19	6	2	-449283272265	1
0	0	19	6	3	-659476356210	1
0	0	19	6	4	-42179999778	1
0	0	19	7	0	-9997389360	1
0	0	19	7	1	59716909800	1
0	0	19	7	2	167394073500	1
0	0	19	7	3	12297938400	1
0	0	19	8	0	-5683039785	1
0	0	19	8	1	-20261483370	1
0	0	19	8	2	-629856000	1
0	0	19	9	0	6823440	1
0	0	19	9	1	-323588520	1
0	0	19	10	0	-69382575	1
0	0	20	0	1	8054430	1
0	0	20	0	2	123153250	1
0	0	20	0	3	4057748250	1
0	0	20	0	4	-3781032822	1
0	0	20	0	5	-1415814390	1
0	0	20	0	6	-287801910	1
0	0	20	1	0	135360	1
0	0	20	1	1	-487004850	1
0	0	20	1	2	-6442637490	1
0	0	20	1	3	36138681630	1
0	0	20	1	4	33512802462	1
0	0	20	1	5	-9643037040	1
0	0	20	1	6	-2590217190	1
0	0	20	2	0	-20710800	1
0	0	20	2	1	2821542930	1
0	0	20	2	2	-41052189870	1
0	0	20	2	3	7231271760	1
0	0	20	2	4	317398584564	1
0	0	20	2	5	-42833947770	1
0	0	20	2	6	-8947038870	1
0	0	20	3	0	636828600	1
0	0	20	3	1	15193488240	1
0	0	20	3	2	-41394744090	1
0	0	20	3	3	-291091308660	1
0	0	20	3	4	634970306790	1
0	0	20	3	5	-147980074500	1
0	0	20	3	6	-10690329375	1
0	0	20	4	0	-3658386060	1
0	0	20	4	1	17881780725	1
0	0	20	4	2	62722660635	1
0	0	20	4	3	-461722443480	1
0	0	20	4	4	-231877068660	1
0	0	20	4	5	-208477907325	1
0	0	20	4	6	5845851000	1
0	0	20	5	0	-1512548640	1
0	0	20	5	1	8026468605	1
0	0	20	5	2	104862097395	1
0	0	20	5	3	287156238345	1
0	0	20	5	4	-1663555695516	1
0	0	20	5	5	61725100680	1
0	0	20	5	6	-97430850	1
0	0	20	6	0	-480668580	1
0	0	20	6	1	4518732015	1
0	0	20	6	2	-113848068510	1
0	0	20	6	3	1067968087200	1
0	0	20	6	4	189991181016	1
0	0	20	6	5	-946555470	1
0	0	20	7	0	149160690	1
0	0	20	7	1	26787688200	1
0	0	20	7	2	-283875607125	1
0	0	20	7	3	-69916771620	1
0	0	20	7	4	-1993612338	1
0	0	20	8	0	-515552445	1
0	0	20	8	1	36680812335	1
0	0	20	8	2	7614663795	1
0	0	20	8	3	-407634930	1
0	0	20	9	0	-1191444795	1
0	0	20	9	1	431910630	1
0	0	20	9	2	-36315135	1
0	0	20	10	0	51175800	1
0	0	20	10	1	-10333575	1
0	0	20	11	0	2066715	1
0	0	21	0	1	450780	1
0	0	21	0	2	-80314270	1
0	0	21	0	3	581435040	1
0	0	21	0	4	5672600514	1
0	0	21	0	5	1228655250	1
0	0	21	0	6	108835650	1
0	0	21	1	1	-78171120	1
0	0	21	1	2	-2115586920	1
0	0	21	1	3	-17822750760	1
0	0	21	1	4	77282905140	1
0	0	21	1	5	15779201760	1
0	0	21	1	6	1276999020	1
0	0	21	2	0	-744480	1
0	0	21	2	1	1614575070	1
0	0	21	2	2	8307765270	1
0	0	21	2	3	-170338689180	1
0	0	21	2	4	329573166768	1
0	0	21	2	5	70601718150	1
0	0	21	2	6	3727632150	1
0	0	21	3	0	59452800	1
0	0	21	3	1	-492212880	1
0	0	21	3	2	91695055320	1
0	0	21	3	3	-517894476300	1
0	0	21	3	4	837097451640	1
0	0	21	3	5	146610356400	1
0	0	21	3	6	-808315200	1
0	0	21	4	0	-1009389600	1
0	0	21	4	1	-18440266005	1
0	0	21	4	2	239549051295	1
0	0	21	4	3	-942802115085	1
0	0	21	4	4	1588279210920	1
0	0	21	4	5	84245372325	1
0	0	21	4	6	-13077385200	1
0	0	21	5	0	2269626480	1
0	0	21	5	1	-44404896600	1
0	0	21	5	2	368825139990	1
0	0	21	5	3	-1295886977460	1
0	0	21	5	4	1461697948728	1
0	0	21	5	5	-140835801600	1
0	0	21	5	6	974308500	1
0	0	21	6	0	3504797100	1
0	0	21	6	1	-63936941355	1
0	0	21	6	2	417599725770	1
0	0	21	6	3	-938308664790	1
0	0	21	6	4	-495027843660	1
0	0	21	6	5	9056345130	1
0	0	21	7	0	4267293840	1
0	0	21	7	1	-63067568760	1
0	0	21	7	2	263867192460	1
0	0	21	7	3	219454689960	1
0	0	21	7	4	18849385584	1
0	0	21	8	0	3651469875	1
0	0	21	8	1	-34715596005	1
0	0	21	8	2	-31310699445	1
0	0	21	8	3	1573262190	1
0	0	21	9	0	1795155210	1
0	0	21	9	1	1389532320	1
0	0	21	9	2	170651610	1
0	0	21	10	0	33133050	1
0	0	21	10	1	96348285	1
0	0	21	11	0	393660	1
0	0	22	0	1	-180	1
0	0	22	0	2	-37343490	1
0	0	22	0	3	-472763010	1
0	0	22	0	4	1289083443	1
0	0	22	0	5	442807470	1
0	0	22	0	6	118505970	1
0	0	22	1	1	-5124780	1
0	0	22	1	2	185576790	1
0	0	22	1	3	-10046481390	1
0	0	22	1	4	-11286567702	1
0	0	22	1	5	1440392490	1
0	0	22	1	6	1081059210	1
0	0	22	2	1	336874320	1
0	0	22	2	2	8899386690	1
0	0	22	2	3	-11314301850	1
0	0	22	2	4	-169205734998	1
0	0	22	2	5	-1891761480	1
0	0	22	2	6	4757752890	1
0	0	22	3	0	2481600	1
0	0	22	3	1	-2768915490	1
0	0	22	3	2	18268049640	1
0	0	22	3	3	148168199250	1
0	0	22	3	4	-611484249060	1
0	0	22	3	5	11160078750	1
0	0	22	3	6	13127904900	1
0	0	22	4	0	-112206600	1
0	0	22	4	1	-6477631560	1
0	0	22	4	2	-37680267555	1
0	0	22	4	3	500731862850	1
0	0	22	4	4	-961083045180	1
0	0	22	4	5	109961375850	1
0	0	22	4	6	15652085625	1
0	0	22	5	0	1057991760	1
0	0	22	5	1	789725700	1
0	0	22	5	2	-154526584815	1
0	0	22	5	3	646155791190	1
0	0	22	5	4	-326671883820	1
0	0	22	5	5	181554745410	1
0	0	22	5	6	-4228498890	1
0	0	22	6	0	-268138080	1
0	0	22	6	1	16520146020	1
0	0	22	6	2	-196534296945	1
0	0	22	6	3	163542985200	1
0	0	22	6	4	802478429424	1
0	0	22	6	5	-37804350780	1
0	0	22	6	6	45467730	1
0	0	22	7	0	-1484807760	1
0	0	22	7	1	22801884345	1
0	0	22	7	2	-70012656990	1
0	0	22	7	3	-412496018640	1
0	0	22	7	4	-79795301904	1
0	0	22	7	5	418657410	1
0	0	22	8	0	-1928079855	1
0	0	22	8	1	8710088355	1
0	0	22	8	2	68813134875	1
0	0	22	8	3	3654148950	1
0	0	22	8	4	815368275	1
0	0	22	9	0	-1056728025	1
0	0	22	9	1	-5940369495	1
0	0	22	9	2	-429078465	1
0	0	22	9	3	399499290	1
0	0	22	10	0	-40382955	1
0	0	22	10	1	-309023100	1
0	0	22	10	2	90508995	1
0	0	22	11	0	-11219310	1
0	0	22	11	1	8955765	1
0	0	22	12	0	688905	1
0	0	23	0	2	-7317430	1
0	0	23	0	3	-187579830	1
0	0	23	0	4	-913903095	1
0	0	23	0	5	-346034230	1
0	0	23	0	6	-64128150	1
0	0	23	1	1	2160	1
0	0	23	1	2	252851040	1
0	0	23	1	3	1074315780	1
