x	y	z	v	lambda	numerator	denominator
0	0	19	1	17	2092871880	1
0	0	19	1	18	-1444442220	1
0	0	19	1	19	4288320	1
0	0	19	2	12	3926463255	1
0	0	19	2	13	-82234983510	1
0	0	19	2	14	-983099459970	1
0	0	19	2	15	552719902500	1
0	0	19	2	16	-72845748900	1
0	0	19	2	17	-3270260790	1
0	0	19	2	18	-257555880	1
0	0	19	3	11	10977209100	1
0	0	19	3	12	-32693463000	1
0	0	19	3	13	-2111443174080	1
0	0	19	3	14	1401745534020	1
0	0	19	3	15	-319372551000	1
0	0	19	3	16	19298003760	1
0	0	19	3	17	3161253240	1
0	0	19	4	10	-1412747325	1
0	0	19	4	11	172718325000	1
0	0	19	4	12	-1846342721385	1
0	0	19	4	13	2120345051400	1
0	0	19	4	14	-644127355980	1
0	0	19	4	15	64302629625	1
0	0	19	4	16	-4301494875	1
0	0	19	5	10	-14929949160	1
0	0	19	5	11	1055133668952	1
0	0	19	5	12	1427145242670	1
0	0	19	5	13	-799267056120	1
0	0	19	5	14	113194242990	1
0	0	19	5	15	-6710085360	1
0	0	19	6	10	-42179999778	1
0	0	19	6	11	-659476356210	1
0	0	19	6	12	-449283272265	1
0	0	19	6	13	123188636160	1
0	0	19	6	14	-9211680450	1
0	0	19	7	10	12297938400	1
0	0	19	7	11	167394073500	1
0	0	19	7	12	59716909800	1
0	0	19	7	13	-9997389360	1
0	0	19	8	10	-629856000	1
0	0	19	8	11	-20261483370	1
0	0	19	8	12	-5683039785	1
0	0	19	9	10	-323588520	1
0	0	19	9	11	6823440	1
0	0	19	10	10	-69382575	1
0	0	20	0	15	-287801910	1
0	0	20	0	16	-1415814390	1
0	0	20	0	17	-3781032822	1
0	0	20	0	18	4057748250	1
0	0	20	0	19	123153250	1
0	0	20	0	20	8054430	1
0	0	20	1	14	-2590217190	1
0	0	20	1	15	-9643037040	1
0	0	20	1	16	33512802462	1
0	0	20	1	17	36138681630	1
0	0	20	1	18	-6442637490	1
0	0	20	1	19	-487004850	1
0	0	20	1	20	135360	1
0	0	20	2	13	-8947038870	1
0	0	20	2	14	-42833947770	1
0	0	20	2	15	317398584564	1
0	0	20	2	16	7231271760	1
0	0	20	2	17	-41052189870	1
0	0	20	2	18	2821542930	1
0	0	20	2	19	-20710800	1
0	0	20	3	12	-10690329375	1
0	0	20	3	13	-147980074500	1
0	0	20	3	14	634970306790	1
0	0	20	3	15	-291091308660	1
0	0	20	3	16	-41394744090	1
0	0	20	3	17	15193488240	1
0	0	20	3	18	636828600	1
0	0	20	4	11	5845851000	1
0	0	20	4	12	-208477907325	1
0	0	20	4	13	-231877068660	1
0	0	20	4	14	-461722443480	1
0	0	20	4	15	62722660635	1
0	0	20	4	16	17881780725	1
0	0	20	4	17	-3658386060	1
0	0	20	5	10	-97430850	1
0	0	20	5	11	61725100680	1
0	0	20	5	12	-1663555695516	1
0	0	20	5	13	287156238345	1
0	0	20	5	14	104862097395	1
0	0	20	5	15	8026468605	1
0	0	20	5	16	-1512548640	1
0	0	20	6	10	-946555470	1
0	0	20	6	11	189991181016	1
0	0	20	6	12	1067968087200	1
0	0	20	6	13	-113848068510	1
0	0	20	6	14	4518732015	1
0	0	20	6	15	-480668580	1
0	0	20	7	10	-1993612338	1
0	0	20	7	11	-69916771620	1
0	0	20	7	12	-283875607125	1
0	0	20	7	13	26787688200	1
0	0	20	7	14	149160690	1
0	0	20	8	10	-407634930	1
0	0	20	8	11	7614663795	1
0	0	20	8	12	36680812335	1
0	0	20	8	13	-515552445	1
0	0	20	9	10	-36315135	1
0	0	20	9	11	431910630	1
0	0	20	9	12	-1191444795	1
0	0	20	10	10	-10333575	1
0	0	20	10	11	51175800	1
0	0	20	11	10	2066715	1
0	0	21	0	16	108835650	1
0	0	21	0	17	1228655250	1
0	0	21	0	18	5672600514	1
0	0	21	0	19	581435040	1
0	0	21	0	20	-80314270	1
0	0	21	0	21	450780	1
0	0	21	1	15	1276999020	1
0	0	21	1	16	15779201760	1
0	0	21	1	17	77282905140	1
0	0	21	1	18	-17822750760	1
0	0	21	1	19	-2115586920	1
0	0	21	1	20	-78171120	1
0	0	21	2	14	3727632150	1
0	0	21	2	15	70601718150	1
0	0	21	2	16	329573166768	1
0	0	21	2	17	-170338689180	1
0	0	21	2	18	8307765270	1
0	0	21	2	19	1614575070	1
0	0	21	2	20	-744480	1
0	0	21	3	13	-808315200	1
0	0	21	3	14	146610356400	1
0	0	21	3	15	837097451640	1
0	0	21	3	16	-517894476300	1
0	0	21	3	17	91695055320	1
0	0	21	3	18	-492212880	1
0	0	21	3	19	59452800	1
0	0	21	4	12	-13077385200	1
0	0	21	4	13	84245372325	1
0	0	21	4	14	1588279210920	1
0	0	21	4	15	-942802115085	1
0	0	21	4	16	239549051295	1
0	0	21	4	17	-18440266005	1
0	0	21	4	18	-1009389600	1
0	0	21	5	11	974308500	1
0	0	21	5	12	-140835801600	1
0	0	21	5	13	1461697948728	1
0	0	21	5	14	-1295886977460	1
0	0	21	5	15	368825139990	1
0	0	21	5	16	-44404896600	1
0	0	21	5	17	2269626480	1
0	0	21	6	11	9056345130	1
0	0	21	6	12	-495027843660	1
0	0	21	6	13	-938308664790	1
0	0	21	6	14	417599725770	1
0	0	21	6	15	-63936941355	1
0	0	21	6	16	3504797100	1
0	0	21	7	11	18849385584	1
0	0	21	7	12	219454689960	1
0	0	21	7	13	263867192460	1
0	0	21	7	14	-63067568760	1
0	0	21	7	15	4267293840	1
0	0	21	8	11	1573262190	1
0	0	21	8	12	-31310699445	1
0	0	21	8	13	-34715596005	1
0	0	21	8	14	3651469875	1
0	0	21	9	11	170651610	1
0	0	21	9	12	1389532320	1
0	0	21	9	13	1795155210	1
0	0	21	10	11	96348285	1
0	0	21	10	12	33133050	1
0	0	21	11	11	393660	1
0	0	22	0	17	118505970	1
