x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
0	5	17	13	-10282287504157908664320
0	5	17	15	-272237557447089192960
0	5	18	12	-3482710283666388418560
0	5	18	14	3079947869909050982400
0	5	19	13	1528127981608721448960
0	5	19	15	-414608367103141478400
0	5	20	14	-390916460411533393920
0	5	21	15	44422325046765158400
0	6	4	6	5703607166498242560
0	6	5	7	-23582221938406195200
0	6	6	6	69320764023594024960
0	6	6	8	150048742380184535040
0	6	7	7	146977569290531635200
0	6	7	9	335635344797781196800
0	6	8	6	473838133832161689600
0	6	8	8	1995385030248769781760
0	6	8	10	-2664023285767486832640
0	6	9	7	-1498074359231403786240
0	6	9	9	-6875040330694420070400
0	6	9	11	9516907296315125268480
0	6	10	6	877478025615114240
0	6	10	8	235164110864850616320
0	6	10	10	9569775347358435901440
0	6	10	12	-11178192568310940303360
0	6	11	7	164527129802833920000
0	6	11	9	3943386247114323394560
0	6	11	11	-7776210263001142394880
0	6	11	13	-4657214620952218828800
0	6	12	6	11845953345804042240
0	6	12	8	-1258303488732073820160
0	6	12	10	-2048033711785676636160
0	6	12	12	1904127315584797900800
0	6	12	14	15174666235974978109440
0	6	13	7	-109575068448687390720
0	6	13	9	4460220804201625681920
0	6	13	11	-12227217547933809377280
0	6	13	13	-141273962124033392640
0	6	13	15	9317171360734484889600
0	6	14	8	450146227140553605120
0	6	14	10	-9661033062022407782400
0	6	14	12	26380499362092794511360
0	6	14	14	3308969634594595799040
0	6	15	9	-1077981754468167843840
0	6	15	11	13815014035284358594560
0	6	15	13	-24499186475173989580800
0	6	15	15	-2202031105281129185280
0	6	16	10	1658433468412565913600
0	6	16	12	-13100746922433655603200
0	6	16	14	11419499025355096719360
0	6	17	11	-1699894305122880061440
0	6	17	13	7905199532766564188160
0	6	17	15	-2179874785134347550720
0	6	18	12	1160903427888796139520
0	6	18	14	-2740363873996001771520
0	6	19	13	-509375993869573816320
0	6	19	15	414608367103141478400
0	6	20	14	130305486803844464640
0	6	21	15	-14807441682255052800
0	7	6	8	-12284692358611599360
0	7	7	9	-405394847834182778880
0	7	8	8	-1612804611080579973120
0	7	8	10	1630354171592882257920
0	7	9	9	4332986490487434117120
0	7	9	11	-4610269546581810216960
0	7	10	8	5264868153690685440
0	7	10	10	-3880207829270035169280
0	7	10	12	2869353143761423564800
0	7	11	9	1310952170268980674560
0	7	11	11	1265323312936994734080
0	7	11	13	9088917389321353297920
0	7	12	8	47383813383216168960
0	7	12	10	-7519986679521529036800
0	7	12	12	5270133021844376125440
0	7	12	14	-13978224948048769843200
0	7	13	9	-521221947215377858560
0	7	13	11	19190444420202548428800
0	7	13	13	-15726161175074077409280
0	7	13	15	-4943711196315553628160
0	7	14	10	2132271602244727603200
0	7	14	12	-27965224676353690828800
0	7	14	14	15273382513856678461440
0	7	15	11	-4501462271405536051200
0	7	15	13	24178029517798857768960
0	7	15	15	-4922651723700790886400
0	7	16	12	5449138539069859430400
0	7	16	14	-11524796388428910428160
0	7	17	13	-3838088884040509685760
0	7	17	15	2325316767880052736000
0	7	18	14	1468898214879701237760
0	7	19	15	-236919066916080844800
0	8	6	8	3071173089652899840
0	8	7	9	101348711958545694720
0	8	8	8	403201152770144993280
0	8	8	10	-249642498287500001280
0	8	9	9	-1083246622621858529280
0	8	9	11	362837163591849738240
0	8	10	8	-1316217038422671360
0	8	10	10	-398813762642069422080
0	8	10	12	2252047352741190696960
0	8	11	9	-327738042567245168640
0	8	11	11	2842590063980162580480
0	8	11	13	-8021465371160566824960
0	8	12	8	-11845953345804042240
0	8	12	10	1406158536048220569600
0	8	12	12	-7719612930348967526400
0	8	12	14	8454062037788818145280
0	8	13	9	130305486803844464640
0	8	13	11	-3376096703554152038400
0	8	13	13	17872911164741454397440
0	8	13	15	-3154972241099143249920
0	8	14	10	-533067900561181900800
0	8	14	12	6043629901424099328000
0	8	14	14	-18286203314806173204480
0	8	15	11	1125365567851384012800
0	8	15	13	-6992183647114037821440
0	8	15	15	6369174248927306711040
0	8	16	12	-1362284634767464857600
0	8	16	14	4302713498603712675840
0	8	17	13	959522221010127421440
0	8	17	15	-1055167325802174873600
0	8	18	14	-367224553719925309440
0	8	19	15	59229766729020211200
0	9	8	10	-105297363073813708800
0	9	9	11	526486815369068544000
0	9	10	10	912577146639718809600
0	9	10	12	-1825154293279437619200
0	9	11	11	-2105947261476274176000
0	9	11	13	3369515618362038681600
0	9	12	10	315892089221441126400
0	9	12	12	2878127924017574707200
0	9	12	14	-2843028802992970137600
0	9	13	11	-947676267664323379200
0	9	13	13	-5124471669592267161600
0	9	13	15	6015989343617223229440
0	9	14	12	631784178442882252800
0	9	14	14	5475462879838312857600
0	9	15	13	631784178442882252800
0	9	15	15	-2035749019427065036800
0	9	16	14	-947676267664323379200
0	9	17	15	315892089221441126400
0	10	8	10	21059472614762741760
0	10	9	11	-105297363073813708800
0	10	10	10	-182515429327943761920
0	10	10	12	210594726147627417600
0	10	11	11	421189452295254835200
0	10	11	13	-210594726147627417600
0	10	12	10	-63178417844288225280
0	10	12	12	814299607770826014720
0	10	12	14	105297363073813708800
0	10	13	11	189535253532864675840
0	10	13	13	-3144881243804569436160
0	10	13	15	-678115018195360284672
0	10	14	12	-126356835688576450560
0	10	14	14	3074683001755360296960
0	10	15	13	-126356835688576450560
0	10	15	15	-982775388688927948800
0	10	16	14	189535253532864675840
0	10	17	15	-63178417844288225280
0	11	10	12	84237890459050967040
0	11	11	13	-252713671377152901120
0	11	12	12	-758141014131458703360
0	11	12	14	252713671377152901120
0	11	13	13	2274423042394376110080
0	11	13	15	-4885797646624956088320
0	11	14	14	-2274423042394376110080
0	11	15	15	758141014131458703360
0	12	10	12	-14039648409841827840
0	12	11	13	42118945229525483520
0	12	12	12	126356835688576450560
0	12	12	14	-42118945229525483520
0	12	13	13	-379070507065729351680
0	12	13	15	4647123623657645015040
0	12	14	14	379070507065729351680
0	12	15	15	-126356835688576450560
0	13	13	15	-1768995699640070307840
0	14	13	15	252713671377152901120
1	0	0	0	-1684689256210268160
1	0	1	1	25270338843154022400
1	0	1	3	-2754306024847441920
