x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
0	15	13	1	-346657985428193280
0	15	13	2	2426605897997352960
0	15	13	4	-94637630021896765440
0	15	13	5	624608358144518651904
0	15	13	6	-2082027860481728839680
0	15	13	7	4015339445214762762240
0	15	13	8	-4015339445214762762240
0	15	13	10	5621475223300667867136
0	15	13	11	-7665648031773638000640
0	15	13	12	5110432021182425333760
0	15	13	13	-1768995699640070307840
0	15	13	14	252713671377152901120
1	3	0	0	-3180857842854789120
1	3	0	1	9542573528564367360
1	3	0	2	-9542573528564367360
1	3	1	0	-277258681704775680
1	3	1	1	1247664067671490560
1	3	1	2	-1247664067671490560
1	4	0	0	30279085481121546240
1	4	0	1	-90837256443364638720
1	4	0	2	90837256443364638720
1	4	1	0	3002112319118376960
1	4	1	1	-13509505436032696320
1	4	1	2	13509505436032696320
1	4	2	0	-792167662013644800
1	4	2	1	4753005972081868800
1	4	2	2	-11882514930204672000
1	4	2	3	14259017916245606400
1	4	2	4	-7129508958122803200
1	5	0	0	-140766839407069102080
1	5	0	1	422300518221207306240
1	5	0	2	-422300518221207306240
1	5	1	0	-15945590263319101440
1	5	1	1	71755156184935956480
1	5	1	2	-71755156184935956480
1	5	2	0	288430276938301440
1	5	2	1	-1730581661629808640
1	5	2	2	4326454154074521600
1	5	2	3	-5191744984889425920
1	5	2	4	2595872492444712960
1	5	3	0	-492904323030712320
1	5	3	1	3696782422730342400
1	5	3	2	-10350990783644958720
1	5	3	3	13308416721829232640
1	5	3	4	-6654208360914616320
1	6	0	0	407390162449528258560
1	6	0	1	-1222170487348584775680
1	6	0	2	1222170487348584775680
1	6	1	0	51862833161085911040
1	6	1	1	-233382749224886599680
1	6	1	2	233382749224886599680
1	6	2	0	2677120457779445760
1	6	2	1	-16062722746676674560
1	6	2	2	40156806866691686400
1	6	2	3	-48188168240030023680
1	6	2	4	24094084120015011840
1	6	3	0	249160427026513920
1	6	3	1	-1868703202698854400
1	6	3	2	5232368967556792320
1	6	3	3	-6727331529715875840
1	6	3	4	3363665764857937920
1	6	4	0	-3495468019734282240
1	6	4	1	31459212177608540160
1	6	4	2	-122972857932384829440
1	6	4	3	265948964930180874240
1	6	4	4	-340278666016661176320
1	6	4	5	248765020261884887040
1	6	4	6	-82921673420628295680
1	7	0	0	-796873047650488811520
1	7	0	1	2390619142951466434560
1	7	0	2	-2390619142951466434560
1	7	1	0	-111664081527759175680
1	7	1	1	502488366874916290560
1	7	1	2	-502488366874916290560
1	7	2	0	17735076699816591360
1	7	2	1	-106410460198899548160
1	7	2	2	266026150497248870400
1	7	2	3	-319231380596698644480
1	7	2	4	159615690298349322240
1	7	3	0	10052178822247219200
