equation	e	T1	T2	T3	C1	C2	numerator	denominator
dC2	3	5	1	0	3	0	2750	1
dC2	3	5	1	1	0	0	680	1
dC2	3	5	2	0	1	0	-3870	1
dC2	3	6	0	0	0	2	-120	1
dC2	3	6	0	0	2	1	2780	1
dC2	3	6	0	0	4	0	-940	1
dC2	3	6	0	1	1	0	-1410	1
dC2	3	6	1	0	0	1	-1960	1
dC2	3	6	1	0	2	0	1940	1
dC2	3	6	2	0	0	0	800	1
dC2	3	7	0	0	1	1	880	1
dC2	3	7	0	0	3	0	-480	1
dC2	3	7	0	1	0	0	-100	1
dC2	3	7	1	0	1	0	1470	1
dC2	3	8	0	0	0	1	280	1
dC2	3	8	0	0	2	0	-280	1
dC2	3	8	1	0	0	0	-100	1
dC2	3	9	0	0	1	0	-180	1
dC2	4	0	0	0	1	4	-25275	1
dC2	4	0	0	0	3	3	800	1
dC2	4	0	0	0	5	2	4455	1
dC2	4	0	0	0	7	1	-990	1
dC2	4	0	0	0	9	0	55	1
dC2	4	0	0	1	0	3	65760	1
dC2	4	0	0	1	2	2	53640	1
dC2	4	0	0	1	4	1	-24900	1
dC2	4	0	0	1	6	0	2220	1
dC2	4	0	0	2	1	1	-106470	1
dC2	4	0	0	2	3	0	18525	1
dC2	4	0	0	3	0	0	15390	1
dC2	4	0	1	1	0	2	15750	1
dC2	4	0	1	1	2	1	-8640	1
dC2	4	0	1	1	4	0	1020	1
dC2	4	0	1	2	1	0	5760	1
dC2	4	0	2	0	1	2	2550	1
dC2	4	0	2	0	3	1	1330	1
dC2	4	0	2	0	5	0	-915	1
dC2	4	0	2	1	0	1	8040	1
dC2	4	0	2	1	2	0	-3000	1
dC2	4	0	3	0	1	1	-10680	1
dC2	4	0	3	0	3	0	3310	1
dC2	4	0	3	1	0	0	1410	1
dC2	4	0	4	0	1	0	1085	1
dC2	4	1	0	1	1	2	1320	1
dC2	4	1	0	1	3	1	-2500	1
dC2	4	1	0	1	5	0	780	1
dC2	4	1	0	2	0	1	90	1
dC2	4	1	0	2	2	0	6660	1
dC2	4	1	1	0	0	3	-17840	1
dC2	4	1	1	0	2	2	-19500	1
dC2	4	1	1	0	4	1	9020	1
dC2	4	1	1	0	6	0	-800	1
dC2	4	1	1	1	1	1	66220	1
dC2	4	1	1	1	3	0	-13370	1
dC2	4	1	1	2	0	0	-14490	1
dC2	4	1	2	0	0	2	510	1
dC2	4	1	2	0	2	1	2780	1
dC2	4	1	2	0	4	0	-1400	1
dC2	4	1	2	1	1	0	-6690	1
dC2	4	1	3	0	0	1	-8740	1
dC2	4	1	3	0	2	0	6600	1
dC2	4	1	4	0	0	0	70	1
dC2	4	2	0	1	0	2	-3600	1
dC2	4	2	0	1	2	1	-780	1
dC2	4	2	0	1	4	0	890	1
dC2	4	2	0	2	1	0	3375	1
dC2	4	2	1	0	1	2	-3570	1
dC2	4	2	1	0	3	1	1040	1
dC2	4	2	1	0	5	0	250	1
dC2	4	2	1	1	0	1	-3780	1
dC2	4	2	1	1	2	0	-5430	1
dC2	4	2	2	0	1	1	-3610	1
dC2	4	2	2	0	3	0	-235	1
dC2	4	2	2	1	0	0	5330	1
dC2	4	2	3	0	1	0	2860	1
dC2	4	3	0	0	0	3	3520	1
dC2	4	3	0	0	2	2	4320	1
dC2	4	3	0	0	4	1	-1920	1
dC2	4	3	0	0	6	0	160	1
dC2	4	3	0	1	1	1	-14760	1
dC2	4	3	0	1	3	0	3330	1
dC2	4	3	0	2	0	0	2220	1
dC2	4	3	1	0	0	2	-1500	1
dC2	4	3	1	0	2	1	-1580	1
dC2	4	3	1	0	4	0	950	1
dC2	4	3	1	1	1	0	670	1
dC2	4	3	2	0	0	1	7050	1
dC2	4	3	2	0	2	0	-4650	1
dC2	4	3	3	0	0	0	-1890	1
dC2	4	4	0	0	1	2	735	1
dC2	4	4	0	0	3	1	-250	1
dC2	4	4	0	0	5	0	-35	1
dC2	4	4	0	1	0	1	430	1
dC2	4	4	0	1	2	0	1620	1
dC2	4	4	1	0	1	1	2540	1
dC2	4	4	1	0	3	0	30	1
dC2	4	4	1	1	0	0	-2330	1
dC2	4	4	2	0	1	0	-3550	1
dC2	4	5	0	0	0	2	360	1
dC2	4	5	0	0	2	1	420	1
dC2	4	5	0	0	4	0	-220	1
dC2	4	5	0	1	1	0	170	1
dC2	4	5	1	0	0	1	-2210	1
dC2	4	5	1	0	2	0	1500	1
dC2	4	5	2	0	0	0	1210	1
dC2	4	6	0	0	1	1	-140	1
dC2	4	6	0	0	3	0	-100	1
dC2	4	6	0	1	0	0	240	1
dC2	4	6	1	0	1	0	1470	1
dC2	4	7	0	0	0	1	280	1
dC2	4	7	0	0	2	0	-220	1
dC2	4	7	1	0	0	0	-200	1
dC2	4	8	0	0	1	0	-210	1
dC2	5	0	0	0	0	4	11400	1
dC2	5	0	0	0	2	3	18360	1
dC2	5	0	0	0	4	2	-9180	1
dC2	5	0	0	0	6	1	1020	1
dC2	5	0	0	1	1	2	-81090	1
dC2	5	0	0	1	3	1	15960	1
dC2	5	0	0	1	5	0	510	1
dC2	5	0	0	2	0	1	39780	1
dC2	5	0	0	2	2	0	3330	1
dC2	5	0	1	1	1	1	-1620	1
dC2	5	0	1	1	3	0	330	1
dC2	5	0	1	2	0	0	-360	1
dC2	5	0	2	0	0	2	5130	1
dC2	5	0	2	0	2	1	-3510	1
dC2	5	0	2	0	4	0	980	1
dC2	5	0	2	1	1	0	-1200	1
dC2	5	0	3	0	0	1	-1320	1
dC2	5	0	3	0	2	0	1980	1
dC2	5	0	4	0	0	0	310	1
dC2	5	1	0	1	0	2	1920	1
dC2	5	1	0	1	2	1	-1560	1
dC2	5	1	0	1	4	0	100	1
dC2	5	1	0	2	1	0	720	1
dC2	5	1	1	0	1	2	24330	1
dC2	5	1	1	0	3	1	-4720	1
dC2	5	1	1	0	5	0	-170	1
dC2	5	1	1	1	0	1	-21640	1
dC2	5	1	1	1	2	0	-4580	1
dC2	5	1	2	0	1	1	-7220	1
dC2	5	1	2	0	3	0	2530	1
dC2	5	1	2	1	0	0	3300	1
dC2	5	1	3	0	1	0	400	1
dC2	5	2	0	1	1	1	2340	1
dC2	5	2	0	1	3	0	-990	1
dC2	5	2	0	2	0	0	-3510	1
dC2	5	2	1	0	0	2	-3240	1
dC2	5	2	1	0	2	1	-400	1
dC2	5	2	1	0	4	0	200	1
dC2	5	2	1	1	1	0	2370	1
dC2	5	2	2	0	0	1	4180	1
dC2	5	2	2	0	2	0	-850	1
dC2	5	2	3	0	0	0	-3580	1
dC2	5	3	0	0	1	2	-5220	1
dC2	5	3	0	0	3	1	1160	1
dC2	5	3	0	1	0	1	4200	1
dC2	5	3	0	1	2	0	1380	1
dC2	5	3	1	0	1	1	2780	1
dC2	5	3	1	0	3	0	-730	1
dC2	5	3	1	1	0	0	340	1
dC2	5	3	2	0	1	0	-2670	1
dC2	5	4	0	0	0	2	450	1
dC2	5	4	0	0	2	1	640	1
dC2	5	4	0	0	4	0	-200	1
dC2	5	4	0	1	1	0	-610	1
dC2	5	4	1	0	0	1	-2000	1
dC2	5	4	1	0	2	0	460	1
dC2	5	4	2	0	0	0	2280	1
dC2	5	5	0	0	1	1	-160	1
dC2	5	5	0	0	3	0	-20	1
dC2	5	5	0	1	0	0	-300	1
dC2	5	5	1	0	1	0	1730	1
dC2	5	6	0	0	0	1	320	1
dC2	5	6	0	0	2	0	-140	1
dC2	5	6	1	0	0	0	-380	1
dC2	5	7	0	0	1	0	-300	1
dC2	6	0	0	0	1	3	-19800	1
dC2	6	0	0	0	3	2	1710	1
dC2	6	0	0	0	5	1	2160	1
dC2	6	0	0	0	7	0	-360	1
dC2	6	0	0	1	0	2	27180	1
dC2	6	0	0	1	2	1	11340	1
dC2	6	0	0	1	4	0	-3840	1
dC2	6	0	0	2	1	0	-8805	1
dC2	6	0	1	1	0	1	1320	1
dC2	6	0	1	1	2	0	-390	1
dC2	6	0	2	0	1	1	-4480	1
dC2	6	0	2	0	3	0	1110	1
dC2	6	0	2	1	0	0	3080	1
dC2	6	0	3	0	1	0	-980	1
dC2	6	1	0	1	1	1	1120	1
dC2	6	1	0	1	3	0	-230	1
dC2	6	1	0	2	0	0	-3450	1
dC2	6	1	1	0	0	2	-7560	1
dC2	6	1	1	0	2	1	-7380	1
dC2	6	1	1	0	4	0	2480	1
dC2	6	1	1	1	1	0	9810	1
dC2	6	1	2	0	0	1	2800	1
dC2	6	1	2	0	2	0	-1330	1
dC2	6	1	3	0	0	0	-3420	1
dC2	6	2	0	1	0	1	-1820	1
dC2	6	2	0	1	2	0	1080	1
dC2	6	2	1	0	1	1	2080	1
dC2	6	2	1	0	3	0	-140	1
dC2	6	2	1	1	0	0	-480	1
dC2	6	2	2	0	1	0	-3865	1
dC2	6	3	0	0	0	2	1500	1
dC2	6	3	0	0	2	1	2160	1
dC2	6	3	0	0	4	0	-720	1
dC2	6	3	0	1	1	0	-2660	1
dC2	6	3	1	0	0	1	-1700	1
dC2	6	3	1	0	2	0	840	1
dC2	6	3	2	0	0	0	2670	1
dC2	6	4	0	0	1	1	-170	1
dC2	6	4	0	0	3	0	-95	1
dC2	6	4	0	1	0	0	-180	1
dC2	6	4	1	0	1	0	2790	1
dC2	6	5	0	0	0	1	320	1
dC2	6	5	0	0	2	0	-180	1
dC2	6	5	1	0	0	0	-500	1
dC2	6	6	0	0	1	0	-480	1
dC2	7	0	0	0	0	3	5800	1
dC2	7	0	0	0	2	2	5400	1
dC2	7	0	0	0	4	1	-2400	1
dC2	7	0	0	0	6	0	200	1
dC2	7	0	0	1	1	1	-12360	1
dC2	7	0	0	1	3	0	2310	1
dC2	7	0	0	2	0	0	1140	1
dC2	7	0	1	1	1	0	870	1
dC2	7	0	2	0	0	1	2720	1
dC2	7	0	2	0	2	0	-930	1
dC2	7	0	3	0	0	0	-640	1
dC2	7	1	0	1	0	1	-1400	1
dC2	7	1	0	1	2	0	660	1
dC2	7	1	1	0	1	1	4480	1
dC2	7	1	1	0	3	0	-830	1
dC2	7	1	1	1	0	0	-2600	1
dC2	7	1	2	0	1	0	-1690	1
dC2	7	2	0	1	1	0	-710	1
dC2	7	2	1	0	0	1	-1560	1
dC2	7	2	1	0	2	0	380	1
dC2	7	2	2	0	0	0	1460	1
dC2	7	3	0	0	1	1	-960	1
dC2	7	3	0	0	3	0	160	1
dC2	7	3	0	1	0	0	420	1
dC2	7	3	1	0	1	0	1490	1
dC2	7	4	0	0	0	1	280	1
dC2	7	4	0	0	2	0	-60	1
dC2	7	4	1	0	0	0	-380	1
dC2	7	5	0	0	1	0	-300	1
dC2	8	0	0	0	1	2	-4590	1
dC2	8	0	0	0	3	1	1020	1
dC2	8	0	0	1	0	1	2400	1
dC2	8	0	0	1	2	0	210	1
dC2	8	0	1	1	0	0	-690	1
dC2	8	0	2	0	1	0	-485	1
dC2	8	1	0	1	1	0	-400	1
dC2	8	1	1	0	0	1	-1040	1
dC2	8	1	1	0	2	0	-70	1
dC2	8	1	2	0	0	0	650	1
dC2	8	2	1	0	1	0	810	1
dC2	8	3	0	0	0	1	280	1
dC2	8	3	1	0	0	0	-200	1
dC2	8	4	0	0	1	0	-210	1
dC2	9	0	0	0	0	2	870	1
dC2	9	0	0	0	2	1	720	1
dC2	9	0	0	0	4	0	-240	1
dC2	9	0	0	1	1	0	-690	1
dC2	9	0	2	0	0	0	290	1
dC2	9	1	0	1	0	0	-80	1
dC2	9	1	1	0	1	0	590	1
dC2	9	2	1	0	0	0	-100	1
dC2	9	3	0	0	1	0	-180	1
dC2	10	0	0	0	1	1	-330	1
dC2	10	0	0	0	3	0	55	1
dC2	10	0	0	1	0	0	90	1
dC2	10	1	1	0	0	0	-30	1
dC2	11	0	0	0	0	1	80	1
dC2	12	0	0	0	1	0	-30	1
de_minus_dT1	0	0	0	0	0	7	90	1
de_minus_dT1	0	0	0	0	2	6	495	1
de_minus_dT1	0	0	0	0	4	5	-330	1
de_minus_dT1	0	0	0	0	6	4	55	1
de_minus_dT1	0	0	0	0	14	0	-155	8192
de_minus_dT1	0	0	0	1	1	5	-5400	1
de_minus_dT1	0	0	0	1	3	4	-3210	1
de_minus_dT1	0	0	0	1	5	3	7250	1
de_minus_dT1	0	0	0	1	7	2	-3890	1
de_minus_dT1	0	0	0	1	9	1	910	1
de_minus_dT1	0	0	0	1	11	0	-80	1
de_minus_dT1	0	0	0	2	0	4	12150	1
de_minus_dT1	0	0	0	2	2	3	33210	1
de_minus_dT1	0	0	0	2	4	2	-33435	1
de_minus_dT1	0	0	0	2	6	1	11250	1
de_minus_dT1	0	0	0	2	8	0	-1295	1
de_minus_dT1	0	0	0	3	1	2	-80190	1
de_minus_dT1	0	0	0	3	3	1	35640	1
de_minus_dT1	0	0	0	3	5	0	-4590	1
de_minus_dT1	0	0	0	4	0	1	65610	1
de_minus_dT1	0	0	0	4	2	0	-10935	1
de_minus_dT1	0	0	1	0	0	6	90	1
de_minus_dT1	0	0	1	0	2	5	870	1
de_minus_dT1	0	0	1	0	4	4	1730	1
de_minus_dT1	0	0	1	0	6	3	-3060	1
de_minus_dT1	0	0	1	0	8	2	1605	1
de_minus_dT1	0	0	1	0	10	1	-360	1
de_minus_dT1	0	0	1	0	12	0	30	1
de_minus_dT1	0	0	1	1	1	4	-1710	1
de_minus_dT1	0	0	1	1	3	3	-27660	1
de_minus_dT1	0	0	1	1	5	2	29630	1
de_minus_dT1	0	0	1	1	7	1	-10000	1
de_minus_dT1	0	0	1	1	9	0	1090	1
de_minus_dT1	0	0	1	2	0	3	-7290	1
de_minus_dT1	0	0	1	2	2	2	57510	1
de_minus_dT1	0	0	1	2	4	1	-34830	1
de_minus_dT1	0	0	1	2	6	0	5400	1
de_minus_dT1	0	0	1	3	1	1	-51030	1
de_minus_dT1	0	0	1	3	3	0	13770	1
de_minus_dT1	0	0	1	4	0	0	32805	1
de_minus_dT1	0	0	2	0	0	5	-900	1
de_minus_dT1	0	0	2	0	2	4	-815	1
de_minus_dT1	0	0	2	0	4	3	8270	1
de_minus_dT1	0	0	2	0	6	2	-6615	1
de_minus_dT1	0	0	2	0	8	1	1890	1
de_minus_dT1	0	0	2	0	10	0	-185	1
de_minus_dT1	0	0	2	1	1	3	15660	1
de_minus_dT1	0	0	2	1	3	2	-35550	1
de_minus_dT1	0	0	2	1	5	1	17820	1
de_minus_dT1	0	0	2	1	7	0	-2510	1
de_minus_dT1	0	0	2	2	0	2	-18225	1
de_minus_dT1	0	0	2	2	2	1	20250	1
de_minus_dT1	0	0	2	2	4	0	-4410	1
de_minus_dT1	0	0	3	0	0	4	945	1
de_minus_dT1	0	0	3	0	2	3	-2250	1
de_minus_dT1	0	0	3	0	4	2	8375	1
de_minus_dT1	0	0	3	0	6	1	-4050	1
de_minus_dT1	0	0	3	0	8	0	525	1
de_minus_dT1	0	0	3	1	1	2	-4590	1
de_minus_dT1	0	0	3	1	3	1	-2250	1
de_minus_dT1	0	0	3	1	5	0	760	1
de_minus_dT1	0	0	3	2	0	1	9720	1
de_minus_dT1	0	0	3	2	2	0	-1620	1
de_minus_dT1	0	0	4	0	0	3	270	1
de_minus_dT1	0	0	4	0	2	2	960	1
de_minus_dT1	0	0	4	0	4	1	-80	1
de_minus_dT1	0	0	4	0	6	0	-50	1
de_minus_dT1	0	0	4	1	1	1	-3960	1
de_minus_dT1	0	0	4	1	3	0	1170	1
de_minus_dT1	0	0	4	2	0	0	3645	1
de_minus_dT1	0	0	5	0	0	2	-720	1
de_minus_dT1	0	0	5	0	2	1	770	1
de_minus_dT1	0	0	5	0	4	0	-130	1
de_minus_dT1	0	0	6	0	0	1	180	1
de_minus_dT1	0	0	6	0	2	0	-30	1
de_minus_dT1	0	0	7	0	0	0	45	1
de_minus_dT1	0	1	0	1	0	5	-720	1
de_minus_dT1	0	1	0	1	2	4	-7470	1
de_minus_dT1	0	1	0	1	4	3	20120	1
de_minus_dT1	0	1	0	1	6	2	-14960	1
de_minus_dT1	0	1	0	1	8	1	4320	1
de_minus_dT1	0	1	0	1	10	0	-430	1
de_minus_dT1	0	1	0	2	1	3	29160	1
de_minus_dT1	0	1	0	2	3	2	-62730	1
de_minus_dT1	0	1	0	2	5	1	31230	1
de_minus_dT1	0	1	0	2	7	0	-4380	1
de_minus_dT1	0	1	0	3	0	2	-12150	1
de_minus_dT1	0	1	0	3	2	1	24300	1
de_minus_dT1	0	1	0	3	4	0	-6750	1
de_minus_dT1	0	1	1	0	1	5	2920	1
de_minus_dT1	0	1	1	0	3	4	4810	1
de_minus_dT1	0	1	1	0	5	3	-11380	1
de_minus_dT1	0	1	1	0	7	2	6990	1
de_minus_dT1	0	1	1	0	9	1	-1760	1
de_minus_dT1	0	1	1	0	11	0	160	1
de_minus_dT1	0	1	1	1	0	4	-7110	1
de_minus_dT1	0	1	1	1	2	3	-83580	1
de_minus_dT1	0	1	1	1	4	2	108350	1
de_minus_dT1	0	1	1	1	6	1	-42000	1
de_minus_dT1	0	1	1	1	8	0	5080	1
de_minus_dT1	0	1	1	2	1	2	127170	1
de_minus_dT1	0	1	1	2	3	1	-83880	1
de_minus_dT1	0	1	1	2	5	0	14190	1
de_minus_dT1	0	1	1	3	0	1	-77760	1
de_minus_dT1	0	1	1	3	2	0	14580	1
de_minus_dT1	0	1	2	0	1	4	370	1
de_minus_dT1	0	1	2	0	3	3	33070	1
de_minus_dT1	0	1	2	0	5	2	-35880	1
de_minus_dT1	0	1	2	0	7	1	12410	1
de_minus_dT1	0	1	2	0	9	0	-1390	1
de_minus_dT1	0	1	2	1	0	3	6120	1
de_minus_dT1	0	1	2	1	2	2	-94290	1
de_minus_dT1	0	1	2	1	4	1	64640	1
de_minus_dT1	0	1	2	1	6	0	-10680	1
de_minus_dT1	0	1	2	2	1	1	62370	1
de_minus_dT1	0	1	2	2	3	0	-18540	1
de_minus_dT1	0	1	2	3	0	0	-41310	1
de_minus_dT1	0	1	3	0	1	3	-7740	1
de_minus_dT1	0	1	3	0	3	2	32570	1
de_minus_dT1	0	1	3	0	5	1	-18240	1
de_minus_dT1	0	1	3	0	7	0	2690	1
de_minus_dT1	0	1	3	1	0	2	9630	1
de_minus_dT1	0	1	3	1	2	1	-18420	1
de_minus_dT1	0	1	3	1	4	0	4540	1
de_minus_dT1	0	1	4	0	1	2	2690	1
de_minus_dT1	0	1	4	0	3	1	1340	1
de_minus_dT1	0	1	4	0	5	0	-480	1
de_minus_dT1	0	1	4	1	0	1	-5580	1
de_minus_dT1	0	1	4	1	2	0	1260	1
de_minus_dT1	0	1	5	0	1	1	1760	1
de_minus_dT1	0	1	5	0	3	0	-450	1
de_minus_dT1	0	1	5	1	0	0	-2340	1
de_minus_dT1	0	2	0	0	0	6	-60	1
de_minus_dT1	0	2	0	0	2	5	-540	1
de_minus_dT1	0	2	0	0	4	4	-2070	1
de_minus_dT1	0	2	0	0	6	3	3180	1
de_minus_dT1	0	2	0	0	8	2	-1620	1
de_minus_dT1	0	2	0	0	10	1	360	1
de_minus_dT1	0	2	0	0	12	0	-11495	384
de_minus_dT1	0	2	0	1	1	4	-3960	1
de_minus_dT1	0	2	0	1	3	3	44400	1
de_minus_dT1	0	2	0	1	5	2	-43320	1
de_minus_dT1	0	2	0	1	7	1	14260	1
de_minus_dT1	0	2	0	1	9	0	-1540	1
de_minus_dT1	0	2	0	2	0	3	12150	1
de_minus_dT1	0	2	0	2	2	2	-91935	1
de_minus_dT1	0	2	0	2	4	1	54630	1
de_minus_dT1	0	2	0	2	6	0	-8245	1
de_minus_dT1	0	2	0	3	1	1	46170	1
de_minus_dT1	0	2	0	3	3	0	-12690	1
de_minus_dT1	0	2	0	4	0	0	-21870	1
de_minus_dT1	0	2	1	0	0	5	1300	1
de_minus_dT1	0	2	1	0	2	4	7340	1
de_minus_dT1	0	2	1	0	4	3	-27110	1
de_minus_dT1	0	2	1	0	6	2	20760	1
de_minus_dT1	0	2	1	0	8	1	-6000	1
de_minus_dT1	0	2	1	0	10	0	600	1
de_minus_dT1	0	2	1	1	1	3	-83010	1
de_minus_dT1	0	2	1	1	3	2	175650	1
de_minus_dT1	0	2	1	1	5	1	-85920	1
de_minus_dT1	0	2	1	1	7	0	11910	1
de_minus_dT1	0	2	1	2	0	2	53865	1
de_minus_dT1	0	2	1	2	2	1	-78570	1
de_minus_dT1	0	2	1	2	4	0	19065	1
de_minus_dT1	0	2	2	0	0	4	165	1
de_minus_dT1	0	2	2	0	2	3	51600	1
de_minus_dT1	0	2	2	0	4	2	-81215	1
de_minus_dT1	0	2	2	0	6	1	34140	1
de_minus_dT1	0	2	2	0	8	0	-4310	1
de_minus_dT1	0	2	2	1	1	2	-87330	1
de_minus_dT1	0	2	2	1	3	1	84200	1
de_minus_dT1	0	2	2	1	5	0	-16330	1
de_minus_dT1	0	2	2	2	0	1	25110	1
de_minus_dT1	0	2	2	2	2	0	-6345	1
de_minus_dT1	0	2	3	0	0	3	-2610	1
de_minus_dT1	0	2	3	0	2	2	43890	1
de_minus_dT1	0	2	3	0	4	1	-33470	1
de_minus_dT1	0	2	3	0	6	0	5890	1
de_minus_dT1	0	2	3	1	1	1	-28200	1
de_minus_dT1	0	2	3	1	3	0	9270	1
de_minus_dT1	0	2	3	2	0	0	18225	1
de_minus_dT1	0	2	4	0	0	2	185	1
de_minus_dT1	0	2	4	0	2	1	5050	1
de_minus_dT1	0	2	4	0	4	0	-1540	1
de_minus_dT1	0	2	5	0	0	1	660	1
de_minus_dT1	0	2	5	0	2	0	-330	1
de_minus_dT1	0	2	6	0	0	0	360	1
de_minus_dT1	0	3	0	0	1	5	-920	1
de_minus_dT1	0	3	0	0	3	4	-2920	1
de_minus_dT1	0	3	0	0	5	3	5880	1
de_minus_dT1	0	3	0	0	7	2	-3520	1
de_minus_dT1	0	3	0	0	9	1	880	1
de_minus_dT1	0	3	0	0	11	0	-552905	6912
de_minus_dT1	0	3	0	1	0	4	-540	1
de_minus_dT1	0	3	0	1	2	3	55840	1
de_minus_dT1	0	3	0	1	4	2	-69080	1
de_minus_dT1	0	3	0	1	6	1	26300	1
de_minus_dT1	0	3	0	1	8	0	-3140	1
de_minus_dT1	0	3	0	2	1	2	-64800	1
de_minus_dT1	0	3	0	2	3	1	46140	1
de_minus_dT1	0	3	0	2	5	0	-7880	1
de_minus_dT1	0	3	0	3	0	1	16200	1
de_minus_dT1	0	3	0	3	2	0	-3240	1
de_minus_dT1	0	3	1	0	1	4	3650	1
de_minus_dT1	0	3	1	0	3	3	-50940	1
de_minus_dT1	0	3	1	0	5	2	51220	1
de_minus_dT1	0	3	1	0	7	1	-17280	1
de_minus_dT1	0	3	1	0	9	0	1920	1
de_minus_dT1	0	3	1	1	0	3	-20940	1
de_minus_dT1	0	3	1	1	2	2	177120	1
de_minus_dT1	0	3	1	1	4	1	-113220	1
de_minus_dT1	0	3	1	1	6	0	17950	1
de_minus_dT1	0	3	1	2	1	1	-84150	1
de_minus_dT1	0	3	1	2	3	0	24750	1
de_minus_dT1	0	3	1	3	0	0	40500	1
de_minus_dT1	0	3	2	0	1	3	38920	1
de_minus_dT1	0	3	2	0	3	2	-108260	1
de_minus_dT1	0	3	2	0	5	1	56870	1
de_minus_dT1	0	3	2	0	7	0	-8210	1
de_minus_dT1	0	3	2	1	0	2	-42000	1
de_minus_dT1	0	3	2	1	2	1	75760	1
de_minus_dT1	0	3	2	1	4	0	-18520	1
de_minus_dT1	0	3	3	0	1	2	24340	1
de_minus_dT1	0	3	3	0	3	1	-31900	1
de_minus_dT1	0	3	3	0	5	0	6750	1
de_minus_dT1	0	3	3	1	0	1	-300	1
de_minus_dT1	0	3	3	1	2	0	540	1
de_minus_dT1	0	3	4	0	1	1	5350	1
de_minus_dT1	0	3	4	0	3	0	-2200	1
de_minus_dT1	0	3	4	1	0	0	-3720	1
de_minus_dT1	0	4	0	0	0	5	-330	1
de_minus_dT1	0	4	0	0	2	4	-3225	1
de_minus_dT1	0	4	0	0	4	3	9520	1
de_minus_dT1	0	4	0	0	6	2	-7000	1
de_minus_dT1	0	4	0	0	8	1	2000	1
de_minus_dT1	0	4	0	0	10	0	-8291645	41472
de_minus_dT1	0	4	0	1	1	3	39050	1
de_minus_dT1	0	4	0	1	3	2	-72620	1
de_minus_dT1	0	4	0	1	5	1	33880	1
de_minus_dT1	0	4	0	1	7	0	-4580	1
de_minus_dT1	0	4	0	2	0	2	-23625	1
de_minus_dT1	0	4	0	2	2	1	28410	1
de_minus_dT1	0	4	0	2	4	0	-6390	1
de_minus_dT1	0	4	1	0	0	4	1040	1
de_minus_dT1	0	4	1	0	2	3	-51810	1
de_minus_dT1	0	4	1	0	4	2	72460	1
de_minus_dT1	0	4	1	0	6	1	-29400	1
de_minus_dT1	0	4	1	0	8	0	3675	1
de_minus_dT1	0	4	1	1	1	2	92230	1
de_minus_dT1	0	4	1	1	3	1	-81900	1
de_minus_dT1	0	4	1	1	5	0	15310	1
de_minus_dT1	0	4	1	2	0	1	-11700	1
de_minus_dT1	0	4	1	2	2	0	3240	1
de_minus_dT1	0	4	2	0	0	3	8320	1
de_minus_dT1	0	4	2	0	2	2	-89635	1
de_minus_dT1	0	4	2	0	4	1	62580	1
de_minus_dT1	0	4	2	0	6	0	-10550	1
de_minus_dT1	0	4	2	1	1	1	59980	1
de_minus_dT1	0	4	2	1	3	0	-18820	1
de_minus_dT1	0	4	2	2	0	0	-29250	1
de_minus_dT1	0	4	3	0	0	2	8945	1
de_minus_dT1	0	4	3	0	2	1	-25900	1
de_minus_dT1	0	4	3	0	4	0	6800	1
de_minus_dT1	0	4	4	0	0	1	-680	1
de_minus_dT1	0	4	4	0	2	0	340	1
de_minus_dT1	0	4	5	0	0	0	540	1
de_minus_dT1	0	5	0	0	1	4	-1660	1
de_minus_dT1	0	5	0	0	3	3	13460	1
de_minus_dT1	0	5	0	0	5	2	-12960	1
de_minus_dT1	0	5	0	0	7	1	4320	1
de_minus_dT1	0	5	0	0	9	0	-2487065	5184
de_minus_dT1	0	5	0	1	0	3	8140	1
de_minus_dT1	0	5	0	1	2	2	-49860	1
de_minus_dT1	0	5	0	1	4	1	30860	1
de_minus_dT1	0	5	0	1	6	0	-4820	1
de_minus_dT1	0	5	0	2	1	1	18210	1
de_minus_dT1	0	5	0	2	3	0	-5380	1
de_minus_dT1	0	5	0	3	0	0	-7290	1
de_minus_dT1	0	5	1	0	1	3	-29420	1
de_minus_dT1	0	5	1	0	3	2	69560	1
de_minus_dT1	0	5	1	0	5	1	-35280	1
de_minus_dT1	0	5	1	0	7	0	5040	1
de_minus_dT1	0	5	1	1	0	2	31840	1
de_minus_dT1	0	5	1	1	2	1	-49840	1
de_minus_dT1	0	5	1	1	4	0	11690	1
de_minus_dT1	0	5	2	0	1	2	-37360	1
de_minus_dT1	0	5	2	0	3	1	40550	1
de_minus_dT1	0	5	2	0	5	0	-8210	1
de_minus_dT1	0	5	2	1	0	1	1800	1
de_minus_dT1	0	5	2	1	2	0	-900	1
de_minus_dT1	0	5	3	0	1	1	-17400	1
de_minus_dT1	0	5	3	0	3	0	6040	1
de_minus_dT1	0	5	3	1	0	0	11550	1
de_minus_dT1	0	6	0	0	0	4	-430	1
de_minus_dT1	0	6	0	0	2	3	11080	1
de_minus_dT1	0	6	0	0	4	2	-14700	1
de_minus_dT1	0	6	0	0	6	1	5880	1
de_minus_dT1	0	6	0	0	8	0	-34285315	46656
de_minus_dT1	0	6	0	1	1	2	-19830	1
de_minus_dT1	0	6	0	1	3	1	17220	1
de_minus_dT1	0	6	0	1	5	0	-3180	1
de_minus_dT1	0	6	0	2	0	1	1290	1
de_minus_dT1	0	6	0	2	2	0	-405	1
de_minus_dT1	0	6	1	0	0	3	-5400	1
de_minus_dT1	0	6	1	0	2	2	44750	1
